Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
MC2708.M0.NSB	0.433756596677177	0.0595877089500688	0.167049861208652	0.0994541644740945	0	0.00997372604229542	0.015464980217954	0.0476478456369411	0.0783540396187166	0	0.0012460686972068	0.00166609857697415	0	0.0448761884939755	0.00266286659662498	0.00786270533982884	0	0	0	0.0271463513405379	0	0.0032507981289527	0	0.669066958371461	0.742722352082041
MC2708.M0.PAX	0.122659758122459	0	0.0311183374254171	0.239446455075718	0.000484963585016867	0	0.00674418125321321	0	0.131781527781657	0	0.112299625707387	0	0.176827886821123	0.0172444794454076	0	0.00124648733529138	0	0	0.00494092522782935	0	0	0.15520537221948	0	0.758335627452336	0.699757994992203
MH6120.M0.NSB	0.0416170371529652	0.00437390994366396	0.030218300886724	0.219158585826956	0	0.0415574025816119	0.00705364009598837	0.0977928691194938	0.111286555254758	0	0.019182608800094	0.038595266107142	0.00682576880977203	0	0.103983143960295	0.0572409114723425	0.0060230631563392	0.0191394928169167	0	0.0561451061192335	0	0.139806337895704	0	0.684535354441549	0.755211480140656
MH6120.M0.PAX	0.0696364346592974	0.0150212833732222	0.0553353406447539	0.286280394396054	0.0149860593869748	0	0.0334703719917748	0	0.138592665981185	0	0.062955114090939	0.0251910477865964	0.108265949985094	0.021671130233512	0	0	0	0	0.0251669995933384	0	0	0.143427207877258	0	0.610185196673727	0.799573802249614
MI4012.M0.NSB	0.022701939926362	0	0.00839753686262852	0.199739548577652	0	0.0613961037775427	0	0.0780540818937942	0.230109800762929	0	0.0204067317885151	0.00424104579560516	0.0263584393711041	0	0.00447736405595968	0.0392020389847755	0.0542530206160181	0.0430272814750369	0	0.11067982927476	0	0.0969552368373165	0	0.59603543046986	0.809178340509203
MI4012.M0.PAX	0.08435983676821	0	0.0307561273552595	0.26771932002254	0	0	0.00299328686857541	0.0034943318678332	0.120268663402021	0	0.209070162988847	0	0.149537667162573	0.00591718407021162	0	0.000985122391501099	0	0	0	0	0	0.124898297102429	0	0.718512828856249	0.717536881201318
MK4460.M0.NSB	0.0216149136301359	0.00626669218654529	0.00638439345396656	0.204472304764394	0	0.0019839113184656	0	0.0593427971630605	0.173998392014264	0	0	0.0895067243346753	0.0164763725118109	0	0.0201344482093342	0.0629073093340907	0.0275263211295635	0.0109815104391114	0	0.129487541188282	0.0170253243417163	0.151891043980583	0	0.503140593226789	0.863803122851431
MK4460.M0.PAX	0.0443981353865473	0.0366677727590032	0.044462594985221	0.326818797008549	0	0	0.0112952957749614	0	0.125992301341667	0	0.0861828732759418	0.0361194008606043	0.149274742384769	0.0157108468502875	0	0	0	0	0.013324177556245	0	0	0.109753061816204	0	0.564214587821438	0.82635910400605
ML5199.M0.NSB	0.015722828650652	0	0.0154122628667713	0.195420826950311	0	0	0.126097305632392	0.0433617371370343	0.08977720804534	0	0	0.125164983195489	0.047991214000639	0	0.182927965523201	0.0521547747626622	0.0044472714913585	0.0242655180817679	0	0.0638443452382428	0.0057061324293603	0.0077056259947778	0	0.537201712296473	0.843081751577548
ML5199.M0.PAX	0.0955333654067622	0	0.037667333956205	0.217762242349184	0	0	0.00340179618846264	0	0.141152592834804	0	0.0929617103132711	0.0112095465255172	0.186376488894773	0.00467932479949135	0	0.00376814149583256	0	0	0.00193981788156105	0	0	0.203547639354136	0	0.6495246652591	0.771188963184026
MS0072.M0.NSB	0.0194032962104931	0	0.00527477742777785	0.101869007412061	0	0.0483841848845184	0	0.0588556329695543	0.110531482859833	0.0187308026804152	0	0.0866078463817516	0.0533611588113054	0	0.0852884263385821	0.0464627559059514	0.0084660699993036	0.0286025955745934	0	0.0682109312381313	0.00664493607517287	0.253306095230555	0	0.66440512046831	0.762457646933427
MS0072.M0.PAX	0.0690073559253842	0	0.0291461350287588	0.266331167366621	0	0	0.00865045560339541	0	0.147160098693844	0	0.181676731671085	0.00429783093712169	0.176848884270115	0.0102951351905404	0	0	0	0	0.00327190721990455	0	0	0.103314298093231	0	0.705813167683303	0.729622205219145
MT0776.M0.NSB	0.225555488692871	0.250337901855856	0.108395342376044	0.0972373106813463	0	0	0	0.0978370315865304	0.0686098685841571	0	0	0.0262382455142529	0.0068400715109383	0.0376777919840028	0	0.0145375447466914	0	0.0123649000977054	0	0.0219971043629994	0	0.0323713980066042	0	0.712915317932826	0.707509116954283
MT0776.M0.PAX	0.168542895456477	0	0.0505006307333374	0.281776253644053	0.0362746956134382	0	0.0175204610946106	0	0.133326860939205	0	0.103569343210251	0.0215833444076795	0.081136525975558	0.0062166665572061	0	0.00707513335732838	0	0	0.00759692003104449	0	0	0.0848802689798106	0	0.705904021375438	0.730657657437777
MW3235.M0.NSB	0.0821385319169124	0.0480863633530705	0.0332659459580612	0.198568796618394	0	0.0545245188993721	0	0.0035037437609365	0.154753167717979	0	0.0438949564725447	0.0411543155739183	0.0134680023299741	0.0222858545300071	0.0401574649028758	0.0362848010223049	0.0205210676019082	0.00595642654162605	0.106189445234607	0	0.00656895182486933	0.0886776457406381	0	0.43422272727439	0.900109100450338
MW3235.M0.PAX	0.0980957276582494	0	0.0198487525983404	0.224092123889333	0	0	0.00535244083657165	0	0.0903596568125844	0	0.139230915270724	0	0.199914018355452	0.00861491456756308	0	0.00105414293107628	0	0	0.00316925823231128	0	0	0.210268048847794	0	0.776137826637248	0.677150871507961
MZ2666.M0.NSB	0.367796309204072	0.0369610390083388	0.095933614710482	0.149111744819375	0	0.0193430768955593	0.00384881996599016	0.0534767413147598	0.0689687169606782	0	0.00383697015013771	0.0196548660788122	0.00300894435189175	0.0170639675752605	0.00974952379543353	0.00183417678135029	0.00825775307051138	0	0.00628510603347914	0.00584153558110712	0	0.129027093702762	0	0.759545900853899	0.671661572325722
MZ2666.M0.PAX	0.180507700288998	0	0.0227256526454494	0.313074066381783	0	0	0.00436018569554815	0	0.13302397166802	0	0.0605052396794854	0.0241785770322031	0.145595818058376	0.00972032346058829	0	0	0	0	0.0041712749951934	0	0	0.102137190094355	0	0.771137916941596	0.685173418799402
NH5340.M0.NSB	0.0123966291990001	0.0573645295545829	0.0216001704099187	0.0534587097588618	0	0.0430824265346193	0	0.0494367463708361	0.0111998967561424	0	0	0.103800000768461	0.0220787632239955	0	0.0552358347049984	0	0.00582290531227483	0.00578104592500737	0	0.42105381631484	0.0261532524871168	0.111535272679344	0	0.628818831387528	0.777431174145876
NK1464.M0.NSB	0.0955587595075904	0.0430288090437975	0.0262555600662976	0.141623927309717	0	0.0659210551952733	0	0.0523690227961956	0.204026312103316	0	0	0.125990543747114	0.0188771173385675	0.0177468876411032	0.0610866722065784	0.0501381472556877	0.00486149097787805	0.00248766828665566	0.0417880867121385	0.00435152794847516	0	0.0438884118636144	0	0.532076568418125	0.846584871710744
NK1464.M0.PAX	0.164483334805954	0	0.0421376370935949	0.278885098388137	0.0193156227606823	0	0.00304993389406616	0	0.171284240422972	0	0.0569967339484657	0.0533780558091797	0.133675066055837	9.03401254973549e-05	0	0.00117276914070079	0	0	0.00729386169783486	0	0	0.0682373058570783	0	0.676266486114519	0.751540158784116
NM9596.M0.NSB	0.0554029232684784	0.0779473652604389	0.0557233785809093	0.129448429885332	0	0.0557307525376511	0	0.0338095522336854	0.129510450741265	0	0	0.105406426829571	0.0101594518139656	0	0.0189881503438036	0.01672556684682	0.0146585113190045	0.0138936160191648	0.0140504950202959	0.0797216524312773	0	0.188823276868337	0	0.584784634362144	0.816592702367063
NM9596.M0.PAX	0.172579828284418	0	0.046498641462913	0.323315943849991	0.0386120062098816	0	0.00251896623090132	0	0.166945333696287	0	0.0728040336091008	0.0204203785999723	0.065657423370435	0.00542633418722795	0	0.00424413845231987	0	0	0.00380849681740721	0	0	0.0771684752291452	0	0.674528360419358	0.749006263917219
NO7567.M0.NSB	0.0191487469795636	0.0758962718352	0.023216399079968	0.131063951623289	0	0.0353509724659056	0	0.0208543396570914	0.118608298993569	0	0	0.110696236835116	0.00453808661179681	0	0.0243189963537123	0.00525834252236295	0.00504443975605535	0	0	0.191990927819267	0	0.234013989467102	0	0.628691545427113	0.783438850368422
NO7567.M0.PAX	0.137683974837187	0	0.0397373288859065	0.291689608147742	0.0279513794683837	0	0.00462915712095518	0	0.138153280069442	0	0.0906930192472009	0.0111084729142912	0.120182747340586	0.00680277009385609	0	0.000471183383902098	0	0	0.0087042115107684	0	0	0.122192866979779	0	0.594910161336976	0.807108473022497
NT0329.M0.NSB	0.0675353851831304	0.145970360795109	0.0178369649214831	0.0568282008811377	0.0006447795736292	0	0.00466897924264019	0.00746728349282106	0.062218730853789	0	0	0.0910588384925806	0.0281850239809169	0	0.00155096186268357	0	0.00409801202676814	0.0149008808389295	0	0.29891956421337	0	0.198116033641012	0	0.721865027454961	0.709224113657783
NT0329.M0.PAX	0.0493250335972709	0.0140323750024877	0.0437256908972376	0.444499639083033	0	0	0.0212126430233624	0.00139584818788618	0.15824374878695	0	0.112107069270432	0.0505180821681435	0.0617490695477516	0.00357743093151429	0	0	0.0100725483387171	0	0.024626707765694	0	0	0.00491411339951947	0	0.556127389273096	0.832019003612086
NY5696.M0.NSB	0.0430657384641898	0	0.0236576782499523	0.253583455733729	0	0.00406665244393762	0	0.0684742889251233	0.190432109782698	0	0	0.0938160036831498	0.0679022215102588	0	0.0772599089523726	0.0352482644071854	0.0238682189435627	0	0	0.0866926844116837	0.00513053063646291	0.0268022438556945	0	0.674585054325831	0.755871862566304
NY5696.M0.PAX	0.0608587805923008	0.0144110905793814	0.0492549973313667	0.350280751048408	0.00689719692460126	0	0.00997359918457419	0	0.161488090096427	0	0.0921153351051729	0.0385240743893968	0.0996658756480407	0.0207258248971666	0	0	0	0	0.0199490443787007	0	0	0.075855339824463	0	0.584705976457956	0.811997081319369
NZ1261.M0.NSB	0.0308312727908019	0	0.015077783079091	0.290544364220009	0	0	0	0.0981389276345618	0.212248495483852	0.00154695561447308	0	0.100269297490244	0.019610217249232	0	0.0714403732972744	0.0284549809707321	0.0282622067141433	0	0.0751823241691654	0	0.00248134910343946	0.02591145218298	0	0.684999951191257	0.741460265527756
NZ1261.M0.PAX	0.0611973567414627	0.0399732218874676	0.0340835608821405	0.320115594751555	0.0413714993094136	0	0.0115237232655644	0	0.122892093638759	0	0.073535038320545	0.0607429292289	0.125856335644278	0	0	0.00198079433330555	0.0029708815854717	0	0.0123902793551433	0	0	0.0913666910559938	0	0.673424371236738	0.752261160691765
OB1593.M0.NSB	0.016561691037382	0	0.0144035883445741	0.269185510443559	0	0.0543888776059822	0	0.104941750835028	0.134010304294418	0.0169738038255624	0	0.0671585806680208	0.0230804619964921	0	0.0553386143157176	0.0172826882388346	0.0161765618541109	0.0140598223484385	0	0.105899880638038	0	0.0905378635538413	0	0.706218438184949	0.730125553245861
OB1593.M0.PAX	0.144975950349753	0.00229109296586554	0.0362766775090783	0.288552593279195	0.012044381579892	0	0.0176179782176881	0	0.146226669086812	0	0.0455523829599023	0.0349524898820142	0.116475389927587	0.00505224711110617	0	0	0	0	0.0155909222062966	0	0	0.134391224924809	0	0.767141223393408	0.69040103807949
OE2132.M0.PAX	0.104060856675877	0	0.0487510698547085	0.319395892502212	0.00930513128676317	0	0.00246922479953717	0	0.150358337385436	0	0.0918401646003382	0.0108310615197197	0.136923523581076	0.00273707493393254	0	0.00327172645789211	0	0	0.00636261386314779	0	0	0.113693322539359	0	0.627342665272379	0.78552776987429
OF4658.M0.NSB	0.0642158685125133	0.0301267382502222	0.0446053393203025	0.204307169153946	0	0.0210617284005364	0.005369094165595	0.0482680870626687	0.194936103671815	0	0.0062018651223397	0.0682635817785791	0.0123640831060987	0.00663842359817757	0.0871579601358298	0.0379208463230441	0.00678948911862696	0.0042700982439996	0	0.10193492879775	0	0.0555685952379554	0	0.437117884940069	0.90060595083809
OF4658.M0.PAX	0.048722796412306	0.0181346126430481	0.0384302487009965	0.32955704967849	0.0387983072973887	0	0.0083126414230274	0	0.164054476947326	0	0.059407245865006	0.0343539130716055	0.105039183222357	0.00696175517166377	0	0.00556644470293879	0	0	0.0259195182179314	0	0	0.116741806645915	0	0.610918948392864	0.795575644571484
OF7032.M0.NSB	0.0965393405970453	0.150503961283627	0.058085028322395	0.0692458996065999	0	0.025545813867513	0	0.0407136907430259	0.085036697487468	0	0	0.0670299073726079	0.0126800511163738	0	0.00603960904347955	0	0.0141075556492319	0.00333544657183985	0	0.274169775727209	0	0.0969672226115845	0	0.466172515508322	0.886405064007064
OF7032.M0.PAX	0.114000940785187	0.0233382962170245	0.0557086148936557	0.185758448995255	0.0411225785596388	0	0	0	0.152217543216108	0	0.0643961961135306	0.0345553364167314	0.183786434635438	0.00365442384547043	0	0	0	0	0.0330474338858534	0	0	0.108413752436107	0	0.61272479019141	0.80057349585066
OH5644.M0.PAX	0.100646827526294	0	0.0359428009297405	0.301515594303043	0	0	0	0	0.154168369095367	0	0.17378121054301	0.0122736532074049	0.126842088621385	0.00889263706329245	0	0	0	0	0	0	0	0.0859368187104644	0	0.646182931009958	0.769354528113282
OK7852.M0.NSB	0.128132049201824	0.322454649985841	0.0505867344548565	0.0416241225656405	0	0.0176849774411539	0	0.0544156510120124	0.0860307119815671	0	0	0.0423683646569969	0	0.0195107155736479	0.00917317306875382	0.00774087208625303	0.00025031699827163	0.00742519593648506	0	0.0841739996425824	0	0.128428465394114	0	0.615488455396289	0.789607211359002
OK7852.M0.PAX	0.27123308282958	0	0.0665167316093529	0.23566752081419	0.0714402744440174	0	0	0	0.15386060316969	0	0.0181028608309124	0.0383887315224127	0.0791417103159951	0	0	0	0	0	0.00856228489936607	0	0	0.0570861995644844	0	0.729905079364913	0.707007243586207
OM8987.M0.NSB	0	0.0149415669022981	0.0264230353817513	0.245396898736053	0	0.0819390764020682	0.00936358044881867	0.0515730700951892	0.181720900435856	0	0	0.111444750385116	0.0229403939514203	0	0.106529740313758	0.0730351178973866	0.0217220578795574	0	0.00104139625778852	0.0292580549014384	0.00520638690200409	0.0174639731094963	0	0.690059273805217	0.738611965962582
OM8987.M0.PAX	0.0271512996490833	0.0250721223311782	0.0567180773461381	0.308159174995835	0.0237420930057157	0	0	0	0.136859739013917	0	0.11268610750511	0.0303845823564979	0.119327539600594	0.0287863010575238	0	0.00159680537499897	0	0	0.0232050333138575	0	0	0.10631112444955	0	0.515264634829602	0.856316382967895
ON7836.M0.NSB	0.0664706897896032	0.158196974630573	0.0458326172493919	0.0770358625332132	0	0	0	0.0450180715026434	0.0834968408249669	0	0	0.0930240024749765	0.0817895728290704	0	0.11010727536017	0.0464714291138799	0	0.0360605735401011	0	0.0967538174932874	0	0.0597422726581234	0	0.5449935148717	0.84151547759605
ON7836.M0.PAX	0.211995218714791	0	0.0644952114515225	0.184897931758853	0.068111461748629	0	0.00370778466838487	0	0.157946279725333	0	0.0267157469650164	0.030805837141416	0.149948111894546	0	0.000705064519600975	5.58657774024259e-05	0	0.00407496836819553	0.0148602107905993	0	0	0.0816803064757099	0	0.475177722528678	0.879411965946036
OQ9062.M0.PAX	0.112190213193621	0	0.0434459101203377	0.270281201749441	0	0	0.00574933184679342	0	0.137101627059388	0	0.113768655551097	0.00840738713184238	0.106586504499416	0.013088923611852	0	0.00166152458899933	0	0	0	0.00679793005538793	0	0.180920790591824	0	0.639466431088944	0.777647623233379
OT9187.M0.NSB	0.40256141305587	0.0529809048291833	0.164992970750451	0.116442609115718	0	0	0.0111853216823698	0.0658696123476841	0.0770582150631774	0	0	0.00168892775054799	0	0.0528098239388264	0.0117235733028662	0.0178013431166259	0	0	0	0.00788739543117734	0	0.0169978896155019	0	0.681135550549091	0.731773538054296
OT9187.M0.PAX	0.150054196745151	0	0.0601648234555327	0.276732208567505	0	0	0.0204012870992814	0	0.133239984457428	0	0.135440928150267	0.00900610821902849	0.100054766231808	0.0124101234860204	0	0.00812667095144325	0	0	0.00876046849458217	0	0	0.0856084341419542	0	0.677001703837373	0.753123589411134
OY8888.M0.NSB	0.0104795540006473	0.0546809250159402	0.0242397716277633	0.113493454096002	0	0.0314145924277918	0	0.0149500495254322	0.114340157976358	0.0109203246463268	0	0.0597036268848181	0.00266335388273078	0.00194959101941711	0.00485986927045278	0.0180351012110654	0.0121312034373011	0.011392330514978	0.0897261479416048	0.0702129331370233	0	0.354807013384346	0	0.559414621475414	0.828930858036137
OY8888.M0.PAX	0.097727297669847	0	0.0273897488869231	0.279690771100368	0	0	0	0	0.154890236286954	0	0.129869004949306	0.001603886602532	0.154794970006716	0.00673344159185247	0	0.000121427230743277	0	0	0.000986454194226691	0	0	0.146192761480531	0	0.736714324823858	0.708516401734396
PA8841.M0.NSB	0.0140677716569724	0	0.0197384249817483	0.230270417489465	0	0.0368059782725779	0.0189095032633428	0.0584797741076825	0.115589061828291	0	0.0293607241119874	0.04805418735972	0.0597452763422001	0	0.184061825159544	0.0993960711959293	0.0208241599045606	0.0193691960672617	0.026174961998829	0	0.00117088843303728	0.0179817778268504	0	0.611030543420236	0.797672174948114
PJ4720.M0.NSB	0.064268920487483	0	0.0151312464765651	0.110276775838976	0	0.019054926259023	0.000887223810044121	0.0361237718939526	0.131560197001789	0	0	0.0982915515332816	0.0757493253151065	0	0.0520309806103211	0.00152217950661635	0.0380243756739035	0.0226695446851914	0	0.1647503673278	0	0.169658613579947	0	0.733935373363585	0.722297117017383
PJ4720.M0.PAX	0.0840228043290181	0.011715854839698	0.0526194464900168	0.255915860208261	0.0706849925911243	0	0.032549326991122	0	0.170073381784063	0	0.117800221474907	0.0252793440403775	0.117571650885186	0.00078504353407146	0	0.00321604698749213	0	0	0.0109502602358577	0	0	0.0468157656088046	0	0.610054712539099	0.796049581384258
PN6346.M0.NSB	0.0196676950221374	0.0106100853973091	0.00509270610542696	0.150665239508115	0	0.0257047263256162	0.0248606869808828	0.0419310794532654	0.122973002406115	0.000382767442298011	0	0.0873821546939226	0.0198870468494072	0	0.161023200665067	0.0201037107451083	0.0245471180234166	0.0459429466220671	0	0.135686033610673	0	0.103539800149172	0	0.587793356222113	0.812363323479061
PN6346.M0.PAX	0.0906259251894509	0	0.0165563562079493	0.225570151839154	0	0	0	0	0.12973482900999	0	0.164586748645909	0	0.211092976669761	0.0184687303456588	0	0	0	0	0.0037238795486886	0	0	0.139640402543438	0	0.739862085322338	0.709041330017699
PZ1823.M0.NSB	0.0536374336308295	0.00248459599692679	0.0254568974396069	0.27514575628264	0	0	0	0.0550282370649535	0.188547901892717	0	0	0.139832670601275	0.0542693935200092	0	0.0364583876857105	0.0164713715614437	0.0212345943775735	0.00454879059377428	0.00472578158859553	0.016764220206359	9.78558544027411e-05	0.105296111703183	0	0.67816339186168	0.747025298258312
PZ1823.M0.PAX	0.169502909212614	0	0.0330866144959519	0.217386411070921	0.0386851737409775	0	0	0	0.165200528874519	0	0.0235730924247808	0.019234935251328	0.180407025005645	0.0130811715702673	0	0	0	0	0.011396940637708	0	0	0.128445197715288	0	0.76193000619532	0.699539653010971
QD5866.M0.PAX	0.14198086333828	0	0.0434821055731155	0.28511763539718	0.00170721583290547	0	0	0	0.156836806853713	0	0.0866505500359914	0.0255733007320098	0.144008483845925	0	0	0.001129906633114	0	0	0.00311742020671435	0	0	0.110395711551051	0	0.648634250067482	0.771666127528085
QH3620.M0.NSB	0.0997583588629783	0.0761212319917132	0.0618615897279718	0.13302886839045	0	0	0	0.0205484355577116	0.0651737102072764	0	0	0.155560019918461	0.0568475174797362	0	0.103587624571408	0.0136258029962427	0.034204843921602	0	0	0.159869717576443	0	0.0198122787980055	0	0.577530462983152	0.818268407347645
QH3620.M0.PAX	0.161668397428447	0	0.0757706516518396	0.29966823846654	0.0107409604724009	0	0.00637800747218275	0.00736868640664795	0.133469687699818	0	0.12444456198282	0.0427017919668846	0.0950076107144553	0	7.70388329073126e-05	0.00280080418689763	0	0	0	0	0	0.0399035627181591	0	0.592122869970988	0.806229661890461
QK2775.M0.PAX	0.0572403340525722	0.036390766195027	0.0434287051549625	0.238274159642655	0.00161128321454651	0	0.0302418887895485	0	0.133138847113298	0	0.0668582318854854	0.0290290867770833	0.154872730310273	0	0.00489502390453858	0.00155417649816647	0	0	0.0323820372027745	0	0	0.170082729259068	0	0.6094157940105	0.800826953731212
QR5656.M0.NSB	0.0257470729064806	0.011934558388682	0.0293702823812515	0.284772124325655	0	0.0416895059251697	0.00151373344627784	0.0614482498281203	0.126499422688351	0	0.0378719621430505	0.0352737296715545	0.013520210653806	0.0148737549188862	0.0491575393968287	0.0803891126894887	0.0182822550050346	0	0.0619801690330783	0.0336081899884796	0.0103336249573871	0.0617345016524174	0	0.501508921747589	0.864785865124027
QR5656.M0.PAX	0.0683868973317838	0	0.0320340220915013	0.266620495260302	0	0	0.00564815550178377	0.00291432240292223	0.108973000116337	0	0.210349532765404	0.0171063614326742	0.121563694865498	0.0183706717394359	0	0	0	0	0	0.000819384770797244	0	0.14721346172156	0	0.682114373168325	0.742663814766773
QS9335.M0.NSB	0.0167171167488694	0.0161417871193105	0.00950885380534515	0.205079647446413	0	0.0828095804853229	0	0.0668692670835514	0.240564649410713	0	0	0.102690237786698	0.0142544335044064	0	0.0278330681798115	0.0430696511780156	0.037638360745605	0.0146579324126455	0.0404519702835077	0	0	0.081713443809785	0	0.67015894178425	0.754137487140748
QS9335.M0.PAX	0.0438503433884364	0.0416842434661021	0.0454930784192567	0.275785582633456	0.0310581586286436	0	0.0107548660544569	0	0.135977255083666	0	0.0602103651651527	0.0275676700675136	0.100316575630283	0.0293328315023898	0	0	0	0	0.0273215633134772	0	0	0.170647466647167	0	0.502930328433249	0.863643998461586
QW4655.M0.NSB	0.0349362257936637	0	0.0140258415770213	0.160376402151706	0	0	0	0.0465850786567495	0.0736563766147072	0	0	0.0714235970360039	0.061527610924061	0	0.191686048586805	0.00988458551582683	0	0.00939014847075226	0	0.203419859293298	0	0.123088225379404	0	0.588377564710053	0.810416210375618
QW4655.M0.PAX	0.0676246541697659	0.0285106961387999	0.0380563109385796	0.198202054911672	0.0709904075745083	0	0.00456093067920573	0	0.15502973349432	0	0.0789622578000141	0.0185568351358648	0.179699741399118	0	0	0	0.00859937749198787	0	0.00721253845701716	0	0	0.143994461809146	0	0.780215575754703	0.685718323799511
RF0171.M0.NSB	0.0329701864391726	0	0.0293592331512064	0.209206281297634	0	0.00938523255166607	0.0143900722059543	0.0449890742788686	0.109486449326957	0	0	0.143993735825946	0.0643710242215898	0	0.143556373851855	0.0872936532087042	0.00724728206963046	0.00225606138655509	0	0.0742394147511479	0.00230570603241442	0.0249502194006974	0	0.69449702529608	0.740999800972931
RF0171.M0.PAX	0.0163037493654596	0.0260309557231114	0.0207822165712741	0.23818331564807	0.0266360301900826	0	0	0	0.163825768241316	0	0.0695546982685826	0.0409083252221998	0.164774655578511	0.0199373006627197	0	0	0	0	0.0294353178438268	0	0	0.183627666684847	0	0.712545614393638	0.727778423806069
RI8890.M0.NSB	0.01677057728285	0.0458582116145067	0.0276052050122458	0.152686111343717	0	0	0.0365043208856217	0.0505056878596097	0.149179787134486	0.0555063648950495	0.00878000613459259	0.10451374429881	0	0.0100312306545989	0.0702046965873084	0.0491890078050847	0.0413008065145882	0	0.0428715582607543	0.063120140994366	0	0.0753725427218111	0	0.672881632765904	0.764286577050989
RI8890.M0.PAX	0.0596477973092662	0.0223421792662309	0.0405028357523654	0.287958445033662	0.0244845144022321	0	0.0124582205823609	0	0.125627955265606	0	0.101795931075381	0.0299242109727832	0.157357616880183	0.0192033729455999	0	0	0	0	0.010303687612194	0	0	0.108393232902135	0	0.636583174933728	0.780895353573326
RK7680.M0.NSB	0.19948305128507	0.105354651881464	0.0655126375883054	0.127243596284949	0	0	0	0.0914544999444465	0.0566831918097018	0	0	0.0673243602763792	0.00835869377699603	0.00165642231589821	0.0171744353462178	0	0	0.012971836170025	0	0.183983112410747	0	0.0627995109097994	0	0.56702690082678	0.824029916121109
RK7680.M0.PAX	0.128615243551562	0	0.060978072232187	0.329875977517012	0.0145621268046303	0	0	0	0.151643903832917	0	0.113060370993449	0.00605267100111216	0.10160640362375	0.00659091172827055	0	0.00252250259779238	0	0	0	0	0	0.0844918161173178	0	0.593356293610441	0.80646566941577
RU6817.M0.NSB	0.00629007811579075	0.00169081579145885	0.0096782080082085	0.0944480597741108	0	0.00848045289254466	0.0505935506089061	0.0383351893531122	0.0223961044250266	0	0	0.118098667480912	0.0207673055126874	0	0.057360367425466	0.0472548762882942	0.00344922905599667	0	0	0.308743390293999	0.00268127121357738	0.209732433759908	0	0.660128940387521	0.754425318002997
RU6817.M0.PAX	0.0526823082446631	0.0496880096783216	0.0537678183679376	0.336457734738001	0.021424692854632	0	0.00993832063378638	0	0.150058031223694	0	0.0710929621773194	0.0220056350215719	0.107338416425166	0.0146676910584791	0	0	0	0	0.0184755173707767	0	0	0.0924028622056515	0	0.589842307672865	0.809971014031994
RX1597.M0.NSB	0.0740459744568805	0	0.037188717324592	0.0363154199414455	0	0.0332055520696244	0.00807620680068872	0.0143139547511868	0.0262629065995262	0.000252111840590398	0	0.121807962473831	0.0440564548435349	0	0.149312240925986	0	0.011166866370291	0.00273618312738639	0	0.379324699227945	0	0.0619347492464912	0	0.410905422055135	0.939053787642982
RX1597.M0.PAX	0.0826170481605835	0.0533801144142643	0.025416215622335	0.153398969737041	0.00312777692696914	0	0.0163456205354392	0	0.124589719528599	0	0.0265533375458602	0.044233165104206	0.181349613573603	0	0.00941313751782477	0.000186354079503289	0	0.0159619560953504	0.0344434003445141	0	0	0.228983570813906	0	0.680827518370322	0.753570368447944
RX3601.M0.NSB	0.0476703210173837	0.141113331318073	0.0345618813855478	0.176985651221083	0	0.0244770786311839	0	0.0355629289825293	0.161660592456703	0.00184258496736158	0	0.131047571375243	0.0107796241529622	0.0114290610384714	0.0297573433243126	0	0.0164355103738466	0.0224483555079071	0	0.0657489592757959	0	0.0884792049715979	0	0.559464625489147	0.829883430569758
RX3601.M0.PAX	0.167652318234333	0	0.0297106773642653	0.293974602787268	0.0137975564136152	0	0.0230420765199466	0	0.115982156710782	0	0.0582289297906159	0.0276901881126902	0.132471203603723	0.00430174566650432	0	0	0	0	0.00800491409321883	0	0	0.125143630703038	0	0.782765109349905	0.67879865403139
RX6352.M0.NSB	0.0101505345533091	0.0360171196466936	0.0151704163135895	0.236500267189226	0	0	0	0.0382293187529504	0.191263836080069	0	0	0.135353190782015	0.0153764735050221	0.012692857933956	0.058447216962578	0.0328634484177376	0.0326993402895628	0	0	0.069292868195186	0	0.115943111378105	0	0.73232917396742	0.712538028253355
RX6352.M0.PAX	0.137130349810549	0	0.031791425465655	0.318831992906074	0	0	0.00585307497966624	0.00379358264776798	0.107029839667504	0	0.116117568839241	0.0223617228929903	0.124313650352172	0.00588546818869015	0	0	0	0	0	0.00363491014530032	0	0.123256414104389	0	0.749106037587923	0.697631380995154
SC1834.M0.NSB	0.0267991320865461	0.00714570899687569	0.0189373445940266	0.207228937419025	0	0.063236312897526	0	0.0307311258051114	0.188492395942423	0	0	0.141344740513758	0.0207159419170043	0	0.0555656807859517	0.0156228380706703	0.0589668825440839	0	0.107836725096875	0	0.00797031705712533	0.0494059162729979	0	0.547990664586967	0.836821343868998
SC1834.M0.PAX	0.126880385300582	0	0.0225560493957988	0.313304071400131	0	0	0	0	0.152948405141602	0	0.102863945885335	0.0277988133596994	0.173316039025802	0.00628611651539422	0	0.00283711012036686	0	0	0.00351426057190702	0	0	0.0676948032833817	0	0.748849941316368	0.698974408990961
